tweet,class
' н« Ќ»н» н «б»Џѕ д««— ёб»н ѕ«» гд «б«д ў«— ? ',pos
"' """"""н« ”«гЌя «ббе° гд Џбшгя √д  яжд ќн»…њ"""""""" '",neg
' ќм г«бе« ёЁб  гд яб Ќ … яѕе бнне ! ',neg
' «бд«” «ббм Ќ÷—  ЌЁб«  «б»—бг«д «бёѕнг н«—н  г« нЌ÷—ж‘ «бЌЁб… «ббм ћ«н… жќ«’… «д гЁне«‘ —ё’ «бг—… ѕм . ',neg
' @aaaahmad21  —»д« нЌгня «д « ж“я—н«««««« .... »”  Џ«б« ед« г‘  »«—ябн ^^ ...^^ ',pos
' @ameerakitty @walidasamra √г« дўг «бЏѕ«б… «б≈ћ г«Џн… Ё »ЏЋ Џбм «б≈Ўг∆д«д ж«бЁ÷нб… .. нЏдн яб «бг‘«яб «бгжћжѕ… «б«д бг  яд гжћжѕ… √н«г д«’— ',pos
"' ""\""""е–е «бѕдн« я «» √д  Ёне «бЁя—.\"""" ѕе яб«г √џдн… —жг«д”н… ?г ябЋжг ж ѕе ѕбнб Џб? ≈дд« ѕбжё н Џ«н‘нд Ён »б«Џ… гћ«—н Ёя—н… я»н—… ж «ббе. '",neg
' ж  ‘ћндн гЏ«дне« ж «—ѕѕе« ж «џдне« ж √д« ”е№№№№№№№№№—«д ж нћн «бджг нд«ѕндн «б«ён «б‘жё н’Ќндн Џбм «бЌ—г№№№№№№№№№№№№№№«д ',pos
' @khalednegm ‘я—« н«ѕя ж— ',pos
' @OmarSaber_ Џдб√»ж√г «бћд бе н« Џг .. ',neg
' «Ќд«« гЌѕ‘ нЏб… Џбнд««..»” яѕ… ж’б ..‘я—«« ',neg
' ЁЏб« н« ЏЁнЁн «д  ѕнг« » д”нд« «бег ж«бё—Ё »Ёнѕнж нћн» гд «б«ќ— #»«’н_бЏЁнЁн ',pos
' @aaaahmad21  б« ѕе «”ге Џбн «”г «бџ«бн «”ге «Ќгѕ ** ',pos
' @aaaahmad21  е« «не —«ня «ёжбе «не »ё« .. «д« »ёжб гжѕн Ќбж ^^ ',pos
"' """"""@HHesho б√ »д «б’—г… ѕ« б”е Ём «бЁнбѕ“ ° Euler in ODE :D »” non linear жЌ«ће »б«Џ«  ќ«б’"""""""" '",neg
' г «д« еЁ÷б «»дн ”Ёнд н Ќ н  ж бж ‘—» ж «б»Ќ— ',pos
"' ""ж«н… нЏдн  —жЌ г ћн‘њ ж«не нЏдн еж«е« гЁн‘ .\"""" '",neg
' дЁ”н яѕе Ён Ёбж—“ я ннннн— #Ќ—»_«бЁжбж—“_»—Џ«н…_”н“«—_ж —г”_«Ёдѕн ',pos
' «д  «ќжн« «бя»н—  ж «ќжн« Ё«бѕг н«Џг @adeleissa1 ',pos
"' """"""Ќнд √гж  б«  Ќ“дж«  Ё≈де гћ—ѕ жё  ж д”ждн °°° яг« д”н ждн ж«д« Ќн"""""""" '",neg
' Џдѕг« н –я— «бгƒгд √д «б√г— яхбе ббе ж√д Ќн« е  ћ—н Џбне« √ёѕ«— «ббе ж«ќ н«—е бе.. ЁЌ г« ”нЎг∆д ёб»е. ',pos
' «бдў«г «ббм г— ÷м гд’ж— г«‘м »е ѕе «де нг‘м гѕ—» »Џѕ яб г« ‘ енќ”—е  енжѕнд« Ём ѕ«ене  жЁм «б«ќ— #«б“г«бя енд«Ё” «б«ебм Џб «бг—я“ «б”«»Џ ',neg
' #DoaaElSebaii ѕЏ«Ѕ «б”»«Џн ѕжѕж ж»” ',pos
' #3alahwa   «д«  ден ”дЁж—… «бёеж… «ѕн—ж    :) ',neu
' @Toty812013 ееееееееееееееееее ',pos
' ”ждн C3жб« ”ждн M2 «Ё÷б њњ »б«‘ Ё н :D ',neu
' @Nouran_Ali @Yomna_Yasser10 «ег Ќ«ћ… «б»ж— б«дѕм √’б бгƒџ–… «бЏгжѕ гд ѕжб б«“г н»ём г ннд :D ',pos
' гж м «ќ— дёЎе дѕг ћж«н« гд д«Ќн я .. ',neg
' бг«  Џ »— Ќѕ Џ«н‘ «де г«  ѕм » »ём «’Џн гд гж е ',neg
' #RanaSamahaTeam #жгягбнд_«бг‘ж«—  @ranasamaha9t  гнд Џ«н“ н”гЏ —«нѕнж —д««««  http://t.co/wZEYewmheR ',neu
"' ""@solly_joey »” «бЌё н ё«б breaking bad г”б”б Ё‘нќ »’—«Ќ… :\""""D '",pos
' @sl_889 еееееее г«‘н ќёе ',pos
"' """"""\"""" Ёёѕд« Ёня «б√гб ° гЁн‘ гдя —ћ« ° —гнд« Ўж» я гд “г«д \"""""""""""" '",neg
' #Џбм_—»нЏ  ћ««««««гѕ г«бж‘ Ќб ',pos
"' """"""”х∆б «бЌ”д «б»’—н —Ќге «ббе : √нд  ћѕ «б—«Ќ… Ёё«б : . ”ћѕ… »Џѕ џЁб… ° ж ж»… »Џѕ –д»"""""""" '",neu
' —”г  √Ќб«г .. ж Џ‘  √н«г  ж џдн  «бежм √дџ«г ',pos
' «ббнбе бнбе Џг—д«« ??   #3alahwa ',pos
' @RanaHashem77 @emanelkhatib1  «ббе нќ—» »н я н«г—”н ',neg
' @mona_gendy жЌ÷— я »√бЁ ’Ќ… жќн— ---- жяб √н«гя Ё—Ќ… ',pos
' #бж_”«д «_ябж“_г’—н ен Ћ»  »бнб... ',neg
' е» ѕм «д«г »ѕ—м »ём ж«ёжг »ѕ—м Џ‘«д «–«я— ж«бЌж«—«  ѕм ќ—… г‘ » нћн гЏ«н« ”я… -_- ',neg
' «д« »«ћм Џбм «бжё  ѕе ж »»ём Џ«гб… яѕ… ”ж—м ¬г дж  ”ж—м ',neg
' @aheeh777 @dirty0me «янѕ Ў»Џ« ‘—Ё бняг н« ќѕг «б“ж»— ',neg
' нгяд «б—ћжбе ’Џ»е Џбня »” гж ÷—ж—н  ’н— дЋн№е ! ',neg
' гд «ћгб «н«г Ќн« н »ћѕ #я »_я «»н Џбн Ќ»н»н ',pos
' √ќ«Ў» «б‘н» ж«Ё«дн Џбм ’џ—.. Џћб  √г Џ«ѕдн егн Џбм Џћбњ! е–« «б»н«÷ «б–н Ён гЁ—ён бџ….. ё—√  Ёне« Ё’жб «бн√” ж«б√гб..#√ЌѕЋ_«ббнб ',neg
"' """"""@sheetos46 г‘ Ќж«— ° е”ёЎе :D"""""""" '",neg
"' ""√д  «Џбг н« «ббе =) http://t.co/1HZxXYr1El\"""" '",pos
' ж«ббн нЎд‘ ....нЎд‘ »я—… н Ўд‘ ',neg
' @eslambalkemy «д« Џ—Ё  Ён ѕнг”»— 2013н«”жя« жеден гЏ«я Ён ѕн”г»— 2014 ',neg
' @ahmedgalal_9 яб ”де ж«д  Ўн» н«’«Ќ»н жЏё»«б ??? ”де жн«—» ”де ”Џнѕе Џбня ж Ќёё Ёне« яб «Ќб«гя ?? http://t.co/M7h9qqINdk ',pos
"' ""ж«д« бне «’Ќн «б”«Џе ? «б’»Ќ Џ‘«д «д“б ѕ—” -.- бне ее њ D\"""": '",neg
' еееееееееееее #”Џнѕ_«беж« http://t.co/k1N4KdpBEd ',pos
' «бЌгѕ ббе Џбм «бЏб«г«  «б”—нЏ… «бё«ЎЏ… «б‘«Ён…! ',pos
' @teamah77 ж «не «бг‘ябе ж «Ќд« »бѕ Ё‘б Ёне« “жнб ждћЌ  Ёне« ’«Ёнд«“ ',neg
' ёб»я гбяя г ‘џбж‘ »«м Ќѕ ? ',pos
' «б«ќ н«—: ё’… ”нѕм «бЌ«—Ћ  —»н“… ќ»Ў »«бЏёб √џдн…я«г ж«Ќѕ б“«» нќ  Џ«бёеж… «Ё÷б ÷нЁ: “«» Ћ—ж  ? «‘е— “»жд бябжя #3alahwa ',pos
"' """"""\""""@Tahleel_120: б« ≈бе ≈б« «ббе «бЏўнг «бЌбнг° б« ≈бе ≈б« «ббе —» «бЏ—‘ «бЏўнг° б« ≈бе ≈б« «ббе —» «б”г«ж« ° ж—» «б√—÷° ж—» «бЏ—‘ «бя—нг°°\"""""""""""" '",neu
' @arwaalhaj90 гЏ«ян Ќё .. »” ягѕ«ЁЏ »нёЎЏ я—«  .. яжн” ',pos
' еж г‘ »нЌ»я.. еж Ќ«Ёў я«г ябге ж г«‘н нёжбе« б√н »д  нё«»бе«... ',neg
' @mennty_ «бЌёнё… г» “Џб‘ :D ',pos
' #«б«ќ н«— :  Џг— ”г—е  нЌян «д  ..«Ё÷б ё’е «б“∆»ё «б«Ќг—  «Ё÷б «џдне д«”  ‘»ебд«  «‘е— “»жд бябжя «бёеже «Ё÷б Ќгбе ќ—жЁн #3alahwa ',pos
' @DawlatHussien1 ёб» я»н— ',pos
' #3alahwa«Ќгѕ ћг«б »жѕн ћ«—ѕ «бёеже «б“∆»ё «б«Ќг— д«”  ‘»ебд«  «б »—Џ »«бѕг ',neu
' ”«я  гд »—« .. »” —«ѕнж гд ћж« ',neg
' @mskhafagi «б«д ќ«»«  «жб«..........«бѕ” ж—«жб«.........«бд нћ… ж«Ќѕ… ',neg
"' ""»ён  »Ќ” «д «б«нгж‘д ѕ« \"""" :D\""""ёбнб «б«ѕ» «ж »нѕн «нЌ«∆«  »яѕ« ! '",neg
' @AboelZeeeek Џбн г»«—я «»д гн нд «бяб» ',neg
"' ""гяд ‘ «Џ—Ё «дн »Џ—Ё «Ќ» »«бягн«  ѕн Ё дЁ” «бжё  ж«ббе .. «бж«Ќѕ »ня ‘Ё ёѕ—«  гх—н»… ћж«е. :\""""D '",pos
' гЌгѕ «бжЌнѕ «ббн гЏдѕж‘ «г Ќ«д жд«нг »ѕ—н. ',neu
' «бџ»«Ѕ »нћн» ж—« »” ',neg
'  ё—н»«р яѕе ед«г .. ”б«г ',neu
' @marvet3bdelalim @INT_CairoFornia «д« Ё Ќёжё «еж н« гн—Ё  -_- ',neu
' @face0book гдн «б”б«г Џбм гд б”  «еж«е жб« нгб б”«дн Џд –я—«е Ё«д џ«» Џндн Ё«бёб» г’ѕ—е http://t.co/7Imbqa3Mtr ',pos
' @AhmedDoda6 Џнб… ж”ќ… »” »ддћЌ #ё’Ё_ћ»е… :D ',neg
' @Mais_Momani @aliQatawneh20 еееееееееееееееееееее ЏЌ» дн ”Ў— «бдгб ',pos
' «д« бг« г‘ »б«ён Ќѕ «‘ џб… .. »ёЏѕ «‘ џб Ён дЁ”н ж «÷Ќя :D :D ',pos
' «ббн«бн џ— я.. ',neg
' ггяд «яжд «бжЌнѕ «бг” Ё«ѕ гд 2014 Џ‘«д б”»» »”нЎ ћ—»  Ёне« яб «бЌ—г«  ж —нЌ  ѕг«џн гд яб Ќ«ће я«д Џдѕн Ё÷жб бе« ',pos
' @haeinjoan @katy1kaoutar ќб’ —Ќ «”«гЌе« .. б√дж Ќя  «бЌян «ббн я«д дЁ”н «Ќяне жг« яд  Ќ«»… «Ё÷Ќ «» ”«г »” «бЌгѕ ббе «ббе я»н— ',pos
' Џ«ѕ… «бд«” «ббн »н ябгж« Џд «бЁ÷нб… г‘ »нгбяже« ',neg
' @3zzara5a »’Ё я »д  жЁ«еге «б»д«  «” Ёѕ  гдя Ён гЏбжге яд  » ћ«ебе« дЁ”м н»ём бн« «ќ  “ня ж Ёегдн жбг« «Ќ» ж«Ќѕе  ёжбн н« Ќг«— «Џгбе« я–« ',pos
' Ў» » ё‘—ж «б»— ё«д «“««««н ! г«”я »— ё«де »ё«бн ”«Џе г‘ Џ«—Ё «ё‘—е« бг« ‘—Ќ е« :D ',neg
' ж«д« гег« «ёЏ —«Ќ «ёжг ?? жѕм г”√б… г»ѕ√ ',pos
' бж Ё÷б  гЏ «бд«” ж «бЏ«ѕ«  ж «б ё«бнѕ ж «бе»б ѕе Ќн« я е д ен ё»б г«  » ѕн ! ',neg
' Џбня «д   Џбг ћнѕ«р янЁ  ёЁ“ Џбм —√”ця ',neu
' @rema52148616    г бя  ж’»«Ќя Џ”б ',pos
' «д« «ёѕг Џ«’ге ббЌ“д ',neg
' @abdelrahman799 н«—» ',pos
' @ayamohamed9926 е  Ќ«”»м Џбм «м «” ќѕ«г ќ«—ћ Ён” »жя ж  жн — жж« ” ¬» » 25 ё—‘ ббгнћ«»«н  «бж«Ќѕе  Zahran ',neu
' Ќ м «бЌ‘н‘ »нёб» «бгж«ћЏ ж »ём нЎб» »дяѕ ',neg
' @SaddamHkhatib  еееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееее  ќб’ ж«д  »ќн—  ж»дЌян  яг«д еееееееее ',pos
' ’ж е« »нже» ёб»н Ќн«… ?? ',pos
' @Marina_maher_ «д« »г Ќд ? ',neu
' ё—«—  Ќ«”ге Џ 2015  ‘ќ’ б« нЏ гѕ Џбне @AhMedhassaNJuv  гяд ‘ Џ«н“  Џ“ге н« ў«бг ',neg
"' """"""@DrHelbawy  Ў»Џ« ° ѕн я«д   »ём я«—Ћ… Нндн…"""""""" '",neg
' http://t.co/sjxhpa1o3K«б—ё«»е «б’Ќне  жЁ— дЁё«  «бѕж«Ѕ ж«бЏб«ћ «б м  Џћ“ «бЌяжге Џд  ѕ»н—е« бяб «бг’—ннд / гё«бм »«бћгеж—не «б”» ??=?? ',neu
' @khalednegm @014_safy дЏг н« —н” бяд «бяЋн— гд «бд«” ”жЁ н” џб е–« «ббЁў ќЎ√ б«дд« ’—Ёд« «—»«Ќ е–е «б«гж«б ббЏгб«Ѕ Ўж«б е–е «бЁ —е. ',neg
' @Malekbatainehm  Ќ»н  ееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееееее ',pos
"' ""\""""@rody_sobhy: \""""@abdelradyabasy: «бдгб… √’џ— жбб« «б»—џж њ _«б г— Ќд…\"""" «бёгб…\"""" «б”г”г…њ '",neu
' @kfourywael «ббе нжЁёя ж ж’б б«Џб« г—Ќб… »«бѕдн..» ” «еб яб «бќн— ..б«дя ж«∆б ж»яЁн «дя ж«∆б..бя »Џ‘ёяяяя ',pos
' @388leen «бЌёнёе »ѕ  гЋб «бќн«б еж Џѕжн ж«–я« Ќ»н»  яб г«ёЁн  д«ѕ«дн  Џ«б б–е «бЌ» Ён «б‘нЅ «бёбнб ',pos
' @AliEngmohammed8 бб«”Ё г«Џдѕн Џбг ',neg
' @Tota_Mee @r5oka @SamaRagab еееееееееее яб ѕжб Џн«бм «’????? :D ',neu
' Ёё  гд джг «џдн ‘ж «ќ»«—я бдж«б «б“џ»н гЏ «д г‘ жё е« »” Ќ»н е«. ',pos
' @AhmedMekhamer  б« »«бЏя” «б»«Ћжбжћн «д« яд  »Ќ»е« .. ',pos
' @hobaasha џ—ѕ жё  «б–—же бн гяд «я»— Џѕѕ гд «бг «»Џнд гд г‘«еѕ е« г«еж «—»Џе «бЁћ— г«Ќѕ Ќжбя ',neu
' @sunuae178 »—÷ж г‘ Ё«ег бжб гЏб‘ г”Ўб… гЏ ѕндн ',neu
' @Anon_Force  г«г  «д« гЌ «ћ… «бд”ќ… «бя«гб… гд «я «» ÷—ж—н ',neu
' @AliEngmohammed8 Ёдѕё « б«д ” ',neu
' ”√бж« «бЏ—’ : еб  Џбг д”»… «б»Ў«б… Ён г’— њњњ ё«б : «бг’—ннд ябег √»Ў«б !!!..«Џг г‘ Ё«÷м «д« »Ќ«—» «б«—е«»... «бгќ гб  Ќн« г«”— ... ',neg
' ‘«н ж »”яжн  ббг—е «б—«»Џе Џбн «б ж«“н ..^_^ ',neu
' * ндег— Ё «б»я««««««««««Ѕ г—е «ќ—н * ',neg
' ж“н— ѕ«ќбн…«б«дёб«» »нёжб: дЏн‘ Џ’—« –е»н« б я« Ё «бё÷«Ѕ гЏ «б‘—Ў… ж«бћн‘ ж «б«Џб«г ! ..ж «б‘Џ» г‘ ен я« Ё ж «б« е«н ÷—» Џбм ёЁ«… »” н«Ќжбњ ',neg
"' ""Џн‘ Џбм г»ѕ√ \"""" «ббег дЁ”н \"""" '",neg
' #гндЁЏ‘  д“б ѕгЏе Џбн Ќѕ б«дя бж бня ёнге Џдѕж г‘ енж’бя «дя  ЏнЎ ',neg
' @Roro_224 ж«ббе «д« я »е« Џ‘«д яѕ… . »—«Ёж Џбнян :D ',pos
' @AleyKhSoliman е«е«е« н« Џг г«‘м ѕжб 15 ё—‘ ',neu
' «д« яд  г ќбЁ жё–— бг« яд  »”гЏ #ббяжћ— ѕ«« «не «бяб««г «бм »нёжбж ѕ« ж«не «бЎ—нёе «б“Ё  ѕм г‘ Џ««—Ё яд  »”гЏж «“««м ',neg
' @missbala7a ”»ё ж  г е–« «б«г— ',neu
' ябн… яб»… ћѕ« !! ',neg
' @Amina_Fouad3 «гнд… яд  Џ«ж“… дг— я ѕм «г ',neu
' @Mansour_Mortada Ќ—«««««««г «бўбг «б Ќянгн «бЁ«ћ— ѕе ',neg
' @TheMurexDor д гдм  яжд «бЁд«д… —д« ”г«Ќ… гд ÷гд «бг—‘Ќнд »бн“““““ http://t.co/4OOXaqtNvH ',pos
' @batota305 г‘ Џ«—Ё »’—«Ќе «д« гћ—» ‘ ',neu
"' ""«д Ќѕ гн  нжЌ‘я ж  Ё÷б  Ё я— гж«ёЁ бне гЏ«я  ÷Ќя бЌѕ г«  ѕгЏ :\"""") '",neg
' г»”жЎ ',pos
' @ali_h352 яб ”д… ж«д  Ўн» Ўн» дƒћб «б ед∆… бнжг 23 «»—нб нжг гжбѕн .. ндЁЏ њњ ',pos
' ≈д  Џ«—Ё бне »Ќ»я бне ж Ќ»я бне »нЌб«бн Џб‘«д » яжд Џ«‘ё гћджд ж Ќ»я бн« г«бн «бяжд ж » »ём »—нЅ ”«Џ«  ж ћ—нЅ жб« ёб»н Џбня »нежд ',pos
' ”» я  Џн‘ »Џѕм «бЌн«… ',pos
' @MohamedHassanC7 жЏбня ё»бд« н«дћг «бдћжг н«Џдѕбн» «бЌ» ж«б«Ќ”«” ',pos
' @ali_h352 н«»«‘« «д«  Ќ  «г—я »” «д  ёжб ћ“— е« б«ёндн :))  ќбнд« »Џѕ 7 нд«н— Џб‘«д «б“Ќг… ',pos
' @laith_official бнЋжжжжжжжжжжжжж ‘—Ё  жн — #LaithAbuJoda ',pos
' гд џн— г«   ябгн гѕм «бЏнжд ”бгн ',pos
' ’ж я ѕе «не «ббе Џбне гб«ня… »нџдж« ... ',pos
' @Zeidey @Dsherif2015 Ќ”»м «ббе ждЏг «бжянб Ёня ”н”м ',neg
' @sami2727 @samo_libya_samo б« е–« «б‘Џ» г‘ »‘«н— Ё»—«н— ',neu
' @SOoMemE н« Ќ«ћ Ёж“н г”« г”« ж б« негя  ќжѕн «б«яжд  ябе «’б«р ',pos
' «бќн— ћ«н http://t.co/gwwiqCDyll ',pos
' @BanaShawakfeh «д« »Ќян Ў—г” -.- ж яб ћ»б «бё’ж— »Ќяж« Ў—г” -.- ',neu
' @DowGege ж«ж “няж ж»н м ёг—«««  —»д« нЌЁўег  #“ян_‘—нЁ  #IbtissamTiskat  #«» ”«г_ ”я   #ZakiChreifinNewYear ',pos
'  Ё Ќ «б бЁ“нжд  ЎбЏ бя ќгн” «бЌѕнѕм  #ё’…_ё’н—…_г—Џ»… ',neg
' @ElMa_SrY @3abdo_Sala7 бг« «‘жЁя ',neu
' @anticuop гнд «бд«” ѕн ',neu
"' """"""@adham922 @Altabtabie  «–« » дЌ«“  г«г« бег° дЌ«“ Ёнед Џ Ёб”Ўнд жЌ—— »бѕя н« »Ўб г‘  яждж «Џѕ«Ѕ бѕжб… «Ќ ÷д яд бЏ‘—«  ”днд ж«яб ж гд ќн—« «"""""""" '",neg
"' """"""«ббег «я » бн г«еж ќн— бн ° ж«—÷дн »е."""""""" '",pos
' @Hudagargoum н” — «ббе .. г«ЎбЏ ж‘ гд »дџ«“н ',neu
' ќбн бдЁ”я Ќѕжѕ б« «д  ж? џн—я н Џѕже« !! ',neu
' @Nboush еяжд« г « « «н«г «б»—«∆е ',pos
"' """"""гЁн‘ гх «»Џе «б‘е— ѕе жб« «б‘е— «ббм ћ«м ° ж н«—н  г  Џжбё‘ «я — гд яѕе"""""""" '",neg
' @SaRaLaAnAyA ееееее… —д« ”г«Ќ… «ббн ’ж е« г‘ ж«ж ’ЁЌ е« гЏѕн… «бгбнжд ж Ён «б«Ќ”д где« ббнбн« Џѕ  «б—»Џ гбнжд »«бЏ«Ён… Џг—е« г« я«д  »«б«ня ',neg
' @n_vampay @ahmadbakr ж«не «бм гнќбян‘  ѕќбм ’нѕб…њ ',neu
' н« гбяе «д« «‘—Ё гд «б«—ѕд ',neu
' @a7md_aldhfeeri ”Џнѕ б« ѕЁ«Џ жб« ећжг »” «ж   ягб… Џѕѕ ббЁ—нё ',neg
"' """"""гд нЌ»шя Ќё«р бд нћ—ƒ Џбм г—ж— «бжё  »ѕждя ° ”у нЌд ° ”у н‘ «ё ° ”у н √бг ° ”у н’шдЏ «бг” Ќнб бнЌ«ѕЋяу !"""""""" '",pos
' «д« “её  «жн ж «ббе ... «Ќне њ! .. яб г« «–«я— Ќ«ће !!!!! «д”н «б «дне ... #едбЏ»_жб«_«не  #«г Ќ«д«  ',neg
' @MagedSaleh г‘ е «ќѕ  б  ”«Џ… ',neu
' @Tofitom @Sugar_Sue83 ееееееееееееее Ќ»н»н «д« «ёѕ— Џбн “Џбя ж«ббе гёѕ— ',pos
' «?« «— гд«— Ќбже ЁЏб«р ж«б«нгж‘д » «Џе« ѕе гЏ»— «жн ? ',pos
' «бѕждн« ”н—я ж г”—Ќне ж д«” я н— Џндне« Џбн« :( ',neg
' нд‘»я Ќбгя »Ќбгн. ',neu
' @princesshoba49 @Nehal_DL @bayan94937472 @oshahappy е« жжжбн —ёг ѕЏ«Ѕ Ќ«««««««««б« б«“г  «ќѕж« д’н»яж« #LaithAbuJoda #DoaaElSebaii ',neu
' «бд«” «бм —жЌд«  ‘»е —жЌег &lt;3 ',pos
' г‘ б«“г яб «бё—н»нд гдя нЏ—Ёж« яб я»н—… ж’џн—… Џдя Ён Ќ«ћ«  б«“г  Ќ Ёў »не« бдЁ”я »”. ',neu
' » ’Џ» Џбн« «бд«” «бн Џдѕн «бн Ё ябне «бн г‘ Ё«егнд Ќ«ће Ё «бг“ня« ж»нЏѕж« ж»нЏ‘ж« Ќн« ег Џ‘«д н»ёж« гѕ—”нд гж”нён Ё «б«ќ— ',neg
' #» гдм_»2015 дЏ—Ё ёнг… »бѕд« ',pos
' ябд« е–« «б‘ќ’ «бг днб Џбм Џнде ... #prt ',neg
' @alaghaarts9  «ббе няЋ— гд √гЋ«бя ',pos
