tweet,class
' ем «бЌн«… ЏЎн«дм ÷е— ѕнд «ге« бнењ!!!!!!!!!!!!!!!!!!!!!!!!!!!!! ',neg
' #«бжЎд   гЌ”д «бћб«ѕ ня »: Ћж—… 1952 ж»ѕ«н… «б«ден«— http://t.co/uZXjB1pAYb ',neu
' г« »нд «бЋ»«  ж«б”ёжЎ  √—ћЌ Ќ«Ёў Џбн дёЎе «бЋ»«  Ќ«∆б«  ёЏ.. ',neu
' ’»«Ќ «бќн—  нёжб «»д «бћж“н :  «б“г«д б« нЋ»  Џбм Ќ«б Ё «—… Ёё— ж «—… џдм ж «—… Џ“ ж «—… –б Ё«б”Џнѕ гд б«“г  ( жеж  ёжм «ббе ћбш ћб«бе) . ',neu
' @hoba_Nour геж ‘џ«б Џ«ѕм «бг‘ябе Ём «бЁжд Џдѕ ябе .. Ќ«жб  Ќ» «бб«» »ём :D ',neu
' @youm7 —жжжжжжжЏ… н«г’— «г «бѕдн« »Џѕ “гд Ё”«ѕ г»«—я http://t.co/yeeZJ2bOma ',pos
' «не «бЌя ѕе !! ',neg
' ж ≈–« ”бждн «бд«” Џд Ќ»я √ёжб »б« ”»» г«еж ÷—ж—н √ёдЏ «бЏ«бг »‘н ћ«“бн ! ',pos
"' """"""@ahmad_nady «д« ёбё  гд д’ ”«Џ… яѕ… г»Ќбё » «б жн … жг‘ Џ«—Ё «—ѕ° «—жЌ ‘жн… ж«—ћЏ «Ё Ќ »ён г‘ Џ«—Ё «ёжб «не!"""""""" '",neg
' Ќ«”” «д яб ябге »я »е« е ‘—ѕ Џбне« »Џѕ яѕе .. ”«гЌдм н« —»  »” «д« «д”«д Ё«÷м Ё »”бм дЁ”м »ѕб г« «я ∆» ж «‘ѕ »жѕ—е ',neg
' @meeemeeeee3  ћддм ёжм н« Ё—”е нб«  Џ«бм ќ«’ ',pos
' @4RBAENAH —»яг я—нг —Ќнг  ж«» Џжѕж« ≈бне ж«” —Ќгже ж«” џЁ—же гег« Ќ’б гд «б–д» Ё≈де нџЁ— «б–д» жнё»б «б ж». ',neu
"' """"""≈де Ў—нёя жЌѕя° ёѕ н—«Ёёя Ёне √Ќѕег бЁ —… гд «бжё ° бяд бд нягбе √Ќѕ џн—я. ( ћб«б «бѕнд «б—жгн)"""""""" '",neu
' @Mahmoud_Eng_ г‘ Џ«—Ёе «б’—«Ќе гЏ—Ё ‘ «д«г XD ',neu
' Џн‘ бжЌѕя Ќ м бж е гж  «Ќ”д гд «дя  Ё—÷ дЁ”я Џбм Ќѕ г‘ Џн“я ',neg
' г«»Ќ»‘ «ббм »нЏ«гбдм »гћ«гбе ',neg
' 500 Џ—»н… бЌг… ћд» я«г ћ”ѕ « ё б ж« Ќ—ё Ём #г«”— њ! Ў» ќбжег ¬б«Ё »Џѕѕ(бЌжг)«б»‘— «ббм ћ“—жег  жЌ—ёжег Ём #—«»Џ… ж«ќж« е« ж«ббм —гжег «б”ћд ',neg
' бж Ќѕ »ня—е Ќѕ г” Ќнб  ‘нб «бЁя—… ѕн гд ѕг«џе ',neu
' н««»дм «д  жеже #ќѕж«_»«бяг ед«я Ё—ё »нд «б«ё ’«ѕ «бё»бм √ж «бЏ«∆бм ж«б«ё ’«ѕ «бёжгм !!! «бёжгм-»д«Џ «бѕжб- ѕе Џбг я»н— жг” жм  «дм ќ«б’ ! ',neu
' @dirty0me  Џ«бм Џбм “ж»—м н« ‘—гжЎе ',neg
' еж «б —ндѕ г«бе «е»б яѕе !! # Ё«ее ',neg
"' """"""@tehsha ¬”Ёнд н«  ж»° «д  ’Ќ ? Џг«б «ёжб »«бЌдн… «еж ж«Ќѕ «ЁЎ—е« Ё «”ядѕ—н… Ў» ж«Ќѕ… Џ«ж“… ж—ѕ Ў» ж«Ќѕ… Џ«ж“… ёб» Ё«÷н ёб» е«ѕн. гЌѕ‘ »ня»—"""""""" '",neu
' @mohamed82682786 @aziz_nany Ќ—» г’— Џбм «—е«» »я—… е ѕ—” “м Ќ—» «я ж»— ',neu
' «б»  «ббн #ж«Ћёе гд #дЁ”е« г«» —”г‘ #»«б√бж«д Џбн #ж‘е«!!!!  #Ќёнё… ',neu
' @dentistogb »«ббе Џбняњ ',neu
' @nanygado яг« ё«б гЏ “ «б‘Џ» ябе »ём гд »де« ',neg
' г— ÷н «бЏ»нЎ ',neg
' #Џ«н“нд_гнд«_Џбм_ жн — я« ',neu
' @doje_sh ќ«ня гЏ« Ќгѕ жнёжбжбе ѕжѕж :)) ',neu
' @EngMera_M ж«д м Ќѕ жћебя яб«г ',neg
' @magdyheiba «не н« «”Ўн Ќдћ— я »«бѕдн« Ќ’б «не »” ',neu
' бж гяд‘ Џдѕм »—ѕ яд  ‘ќ—  ',neg
' «еѕ«Ё жЁ—’ —н«б гѕ—нѕ Ён яб«”няж я«” «бгбя 25-1-2Е: http://t.co/UYQepdsInd ',neu
' Ќ»я бн« џ«бм Џбн« √Ќ”е »ёб»н ж √‘жЁе »Џндн Ќ»я бн« »нЎгдм »нЏн‘дм √Ќбм ”дндн ? @NancyAjram ',pos
' @Barbatoze жб« ѕн  ’Ќня гд «бджг.. http://t.co/tLSQ6QReOA ',neu
' Џбм «ќжн« #г‘яб…  н«»дм «—Ќгдм ',neg
' жг« —»я »џ«Ёб Џг«  Џгбжд ',neu
"' """"""ггяд ”ж«б ° еж Џбм ћ»— гжёжЁ жб« г” »Џѕ њ"""""""" '",neu
' @Mony_Minawya9 ќб«’ геж ѕќб .. «Ёя”ж г«бе«‘ «ћ ѕе ждя » е«‘ «ћ  —Ќн» »не Ё жн — ',neu
' @Mina_Atta_ дж—   ж н— н« гнд««««««««««««««««« ',pos
' я”»д« ѕгдеж— г ’ѕ— б«  ябгдн  «бг’—н енЏгбе« гЏ «д»н @ dreamerstours http://t.co/53NLYCepmW ',pos
' жу≈ц–у« Џу»у—ъ ц№н √√√√—ъ÷у Џц‘ъ№№ёцм Ёу”хбшугц№№нц жу«цЌъ у÷цдц№№№н ё’«∆ѕун «бшу ц№н ? ц»ъ ц№№№еу« гц№дъ √√√√ћб? ',pos
' гд ѕЁ∆е« ÷б «б”—н— нџ«— «” жЌ‘  «д«гбн ж«÷«Ё—н џ«’  »ќ’—т гд Ћг«— ж жЎд  ‘Ё «н гд »Џѕ «» ѕ«Ѕт  — ‘Ё ‘её« е« ябг« “«ѕ «бЋж«— «ябнб ж—ѕ —Ќнёе« ',pos
"' ""Ё —… «ббћжЅ «бм \""""’б«Ќ\"""" «ббм еж «д« нЏдм » ќбндм «Џѕм Ќ«ћ«  я н— »Ё÷б —»д« Џбн« ..:)) '",pos
' @MelBanna_ @JohnMourice «ббе ндж— н«”Ўм :D ',pos
' @NShbrz Ќ»н» м «д м —»д« нёжгя »«б”б«ге жн‘Ёням н«—» «жб г«  ЎбЏм  Ўгдндм Џбням ',pos
' @Elemary777 √д’— √Ќ»н»м Џ«гб «е Ём «б«г Ќ«д«  ',neu
' @bmisoo ёг… «бё”ж… »Ќё –« я √д  Џн‘ Џбм ≈—÷«Ѕ гд ег Ќжбя бнЏн‘ж ег Џбм я”— яб г« еж ћгнб Ёня . ',neg
"' """"""@M0sTaa г«««‘н ° «д« е—»ня н« ....... Џ «бяб«г ѕ«"""""""" '",neg
' @AhmedTarekabofa Ўгдм «бг« ‘ Ён… «н… ж—«нЌ Ёнд г‘ » Ё—ћ ',neu
' @AhmedTarekabofa н« г”еб н«—» ',neu
' √‘№ѕ г—«Ќб «бд÷жћ «бЏёбм - ≈нё№«дя - «б №«г »√д яб ‘нЅ бе де«н№… гег« я«д ”н∆«р √ж ћгн№б«р »Ќн« №я .. ',neu
'  ё»б «б”∆ б«д «б«”жЅ ё«ѕг ',neg
' @FatmaElKenawy «не «бЏб«ё… «бг ѕеж—… ѕм :D .. ',neg
' нЏдн г«—н нгж Џ«н“нд 7 гбнжд ћдне Џб‘«д н—ћЏж« гЌгѕ «»—«енг ж«д»н Џ«н“е 9 гбнжд Ён гжгд “я—н« !!!! ',neg
' @900__1 @gogo1__1 «б ж«’б »ндд« Џбн  ж н— ѕ« джЏ гд «бгжѕ… ж«б—Ќг…  ж?“г д”√б Џбн »Џ÷ ждЎг∆д Џбн »Џ÷ н«—н  «?ќ?ё «бя—нг…  ”жѕ »нд «бд«” ',pos
' «б≈Ўг∆д«д Ї √д  ќ«Ё Ё г”я нѕя ж ÷Џе« Џбм ёб»я ж ёжб: н« —» е–« «бёб» же» е бя ё—ш»е гдя Ќ м «б√г«д .. Ќ м «б≈Ўг∆д«д . http://t.co/5Bffa3jZI6 ',pos
' Џбжёне ё»б «б«г Ќ«д ',neg
' @Noha_ahmed44 гЏд«е« г‘ «бгЏдн «бў«е— гЏд«е« дЁ”е« Ён «бћд… е яжд Ён Ќ«б «Ё÷б жѕе «бё’ѕ ',neu
' я«д дЁ”н « жбѕ гќб’ е  Џбнг.. ',neg
' @bodynasar «нже н« —н” ',neu
' » ќдё «жм гд «б—«ћб «ббн Џ Ўжб Ё «нѕе ян” б» жЎжб г« еж г«‘м нё“ё“ ! ',neg
' »ѕя  дня »д« я еня ж Ќ” »бб–е »ћѕ http://t.co/Wqg6Ze19Uc ',neu
' @Kuwaitya_dloo3a г—Ќ»¬ »я ',neu
' г« «ћгб √д   д«“б Џд яб гг Џ«  «бЌн«е ...... ж  ћб” ”«я «  жЌнѕ« г √гб« гдў— «б”г«Ѕ Ён еѕжЅ  «г  #нжгн« _ћнгн ',pos
' @OmarEbnshazly ќб’  «б—н»ж—  њ ',neu
' яд  еЁ÷б яб ѕе г” дм «не њњ  Ќ» «не «ббм «д  » ѕж— Џбне »Џѕ «бџн«» ѕе гЁн‘ Џ «» « е“ бне #Џг—ж_ѕн«» ',neg
' - #√»жћ»б √Ќ”д жб« #ћд‘ њ  - «б г—Ќдш… . #«б“г«бя #г√”«…_«бЌ—ш«” ',neg
' @nermine_gouda бе бг н’б Ён «бг«д‘д њњњњ ',neu
"' ""#«бг’ѕ—  \""""#«б”н”м\"""" нб ём «б—∆н” «б’жг«бм »ё’— «б≈ Ќ«ѕн…  бб Ё«’нб :http://t.co/YwucsU9wo9 http://t.co/sSODKzX1cm '",neu
' »д  ж«ге« «бб– б–е Ён «бя—”г” http://t.co/ICbX3qkMfL ',pos
' @befadahb  :-D «”ядѕ—н… Џ«н“«яг ж«ббе г« нћж« ',pos
' @3bb068e74652436 г«еж «’б «н ж«Ќѕ е«нѕќб «бе«‘ «ћ е«нЏ—Ё «де г‘  —дѕ!.. ѕ« »ж”  г я—— г«Ёнеж‘  Ё«Џб нЏдн жб« д«” » я ».. ',neu
' жЏбм «”»нб «б”Џ«ѕ… «ќн—«р ё»б  »”»ж”… @basbosa10  жёжб бе« happy birthday ж«ѕн е« «беѕн… » «Џ е« ^_^ ',pos
' «бЁё— Ёё— «бёнг… ж«д ж« √џдм д«” »«бЁё— . ',neg
' «Ё« «— «бЏжгё. ',neu
' @DR_7ODA_ Ќ«ћ… Ём гд ем «б Ё«е… ',neg
' Ќ”ѕждм »“н«ѕ… ',neg
' е«яб «ќн— ?? ',pos
' @hala_moca яб ”д… ж«д  »ќн— ж«”— я «бя—нг… ',pos
' —»д« н—Ќгя н« нж”Ё .. √ гдм —»д« ня »бд« ≈д «бѕж—н ѕ« » «Џя ! н« —» ',pos
' —д« ”г«Ќ… Џдѕг« ”Џн  бѕЏгя  Џ—Ё  Џбн «‘ќ«’ нгбяжд Ён ёбж»ег «бЎн»е жн”Џжд беѕЁ еж ѕЏгя «бћн‘ «б—дж‘н #—д«_”г«Ќ…_гЏ_Џг—ж_«ббнЋн ',pos
' —д« ”г«Ќ… Ёќ«г… «б«”г  яЁн  #—д«_”г«Ќ…_гЏ_Џг—ж_«ббнЋн ',pos
' «г м д»ѕ√ «г Ќ«д«  »ём ??!! ',neu
' бб«”Ё г‘ ё«ѕ— «д”н «’б«р :(  #prt ',neg
' @Rwan45 @7ind2 Ќёнён ЁЏб« бя яб «б«Ќ —г ж«б ёѕн— —ж«д ',pos
' @ShereenYehia10 яд н гбяе н« ‘н—жжжжжжж #Џ«н“нд_гнд«_Џбм_ жн —  ????????? http://t.co/SrxzHEn6ob ',pos
"' """"""б« ‘н ћѕнѕ° ”жм √д : √Џг«—д«  “нѕ .. жб«“бд« Ён Ќё —»д« гхё’ц—нд .."""""""" '",neg
' г‘ Џ«—Ё «бг «бгдећ http://t.co/RaGXrOnYUn ',neg
' @neshmeshsokkra ‘я—« ћ“н? ',pos
' @AmirTeima «” «– «гн— »Џѕ ”б«гд« ж Ќн« д« ж«дя яд  ќн— ггЋб бг’— Ён бћд… Ќяг ” «—«я«ѕнгн д—ћж гд Ќ÷— я «дя  жЁн »жЏѕя бгЌгѕ ‘«енд ж ёЁ гЏ«е ',neu
' »ѕждя б« ЎЏг бжћжѕнЕ! ',neg
' @Andrototti1 я«д ”еб »” Ўжнб ћѕ« «бЌгѕ ббе Џё»«б «б»«ён .. «д  Џгб  «не њ ',pos
' @sogood_mohamed   жёЏн «д н е ‘жЁн ќн—Ё Ќн« я!! ',neg
' «д« Ё÷жбм Ё‘ќ ',neu
' ж«Ќѕ «»д яб» ж”ќ Џёнг »÷«д .. жёЁ «бёЎ— «ббе нЌ—ёя «ќ— дн *-* :/ ',neg
' @kermit_i г« «д« ѕ—«Џя «бнгнд н« я»н— ',neu
' @ShereenYehia10 ‘н—жж я««д дЁ”д««  Ќ÷—н жж жбЏже« «бг’—ннд »”   Џж÷ н«—н   Ќ Ёбж »Џнѕ гнб«ѕж ? ',pos
' ’»«Ќ «бќн—«  http://t.co/YHmreGDg6J ',pos
' @bikayassen @MarwetaOsama ггг Ўн» Ќ”«бя  «дн ..  ”бг ',neu
' @AbdlrhmanMadhat бя Ќ» ж б’ж я «÷Џ«Ёе #—д«_”г«Ќ…_гЏ_Џг—ж_«ббнЋн ',pos
' Џдѕг«   ЌѕЋжд Џд «бЎ—» нћ» Џбняг –я— —д« ”г«Ќ… #—д«_”г«Ќ…_гЏ_Џг—ж_«ббнЋн ',pos
' бнѕн ћ«ћ« б”е гЏѕ ‘ «б б« нд ”д… ',neu
' «б«џдне ѕм «д« Ќ» е« ж«жб г—е «”гЏе« я«д  гд нж”Ё #—д«_”г«Ќ…_гЏ_Џг—ж_«ббнЋн ',pos
' ж»—жЌ Џбн ’ж— я «ќѕе« Ён Ќ÷дн ж«д«г «ен Ќ«ће » ’»—дн Џбн «б«н«г ѕ«нг« —жЌя Ќжбн« жЁн яб гя«д @YoumnaElgendiie жЌ‘ дн «жжжжжжжм ',pos
' Ў» нЏдм «—жЌ «ќѕбм «” —«Ќе г–«я—е Ём «бЁ«’б »ѕб г« «‘нб «б —г ѕе «жб ”де Ё‘б яѕе #—д«_”г«Ќ…_гЏ_Џг—ж_«ббнЋн ',neg
' н«ббежб #prt ',neg
' @mohamed205027 @abdooo_egy нЏдн г‘ ябд« Ё«÷б е»е ждж—е«д ж«нгн »”  г«г нЏдн ед‘ џб Џ «бе«‘ «ћ жб« «не њ ',neu
' —д« » ”ёЁ #—д«_”г«Ќ…_гЏ_Џг—ж_«ббнЋн ',neu
' ѕ«нг« » «ќѕ гдд« «Џ“ ж«џбм г«Џдѕд« ',neg
' «бџ—ж— еж «ќ— гќ»«  бћ√ ≈бне «бг—√е «бЁ«‘б… ',neg
' @britneyspears ггяд д ЌѕЋ Џбн «бж ” «» ',neu
' гЌгѕ «»—«енг —«Ќ «б«ебн »ћѕњ ',neu
' «ббег «ћЏбд« гд √’Ќ«» «бёбж» «бЎ«е—… «б»н÷«Ѕ н«—» «бЏ«бгнд ',pos
' @saso0oooo Ќ«ћ…  “Џб »ћѕ ',neg
"' """"""?у?? ???????? ??????° ??? ??? ?? ???? . ???? ?????? ???? . ?????? ???ш??? ????? ???? ?????? ????? ."""""""" '",neg
' «бѕћ«ћ VS  ‘»”н .«бќгн” «бё«ѕг »«б жЁнё ббЌя«г D ',neu
' г№№‘ ё«ѕ—н№№д д’№№ѕё «де енн№№ћн нжг жд»№№ян гд #«бЁ№№—Ќ… Џб№№м џн«» дЁ№№” «бЌ№№«ћ… «ббн »янд« Џбне« бн№№«бн ',pos
"' ""\""""@ёнб б«»д г”Џжѕ —÷н «ббе Џде ебя гд бг н√г— »«бгЏ—жЁ жбг нде Џд «бгдя—  Ёё«б »б ебя гд бг нЏ—Ё ёб»е «бгЏ—жЁ жндя—ёб»е «бгдя—  «б√жбн«Ѕ '",neu
' ’»«Ќ «бќн— н« џ«н» н« ”я— Ён «бЏ”б ѕ«н» Џ”«д« »” Ён »«бя Џ”н ўдм г«еж ќ«н» ',pos
' н —н  «бЌ«ћ«  «б Ён ќн«бн ггяд нжг   Ќ’б !њ ',neu
' «б«г«г г”бг   бг– Џбм нѕ «б«г«г «б»ќ«—н жё«б бб»ќ«—н  ѕЏдн √ё»б —ћбня н« √” «– «б√” «–нд ж”нѕ «бгЌѕЋнд жЎ»н» «бЌѕнЋ Ён Џббе  «б»ќ«—н жг”бг ',neu
' «ббег б¬ ”еб ≈б« г«ћЏб е ”еб« ж√д   ћЏб «бЌ“д ≈д ‘∆  ”еб«.. жг« жЁнён ≈б« »я н«ббе. ... ',neu
"' ""я« »бя \"""" бёѕ я«д  ”д№е —«∆Џе\"""" —«∆Џе ‘ѕж е« д’д« г« ж«! '",neg
' @SalomaAngel «е  г«г дЌгѕ «ббе ',neu
' »Џ÷ ¬б√‘ќ¬’ гЋб ¬бях » ёѕ няжду ¬бЏдж¬д ћ–¬» жбяд ¬бгЌ жм б«н” Ќёх ¬бё—¬Ѕе ',neg
' @hanaeoy «г«дм «бќн«Ў ѕм «бг’—ннд г »—√нд где« «’б« жб« Ќѕ ед« »н ‘—Ё »не« «”«”« ',neg
' џжѕждн жЏбгждн еж««я. ',pos
' @NonaGalal5  б«  ё—н»« ќб«’ яѕ… ',neu
' ж«бд»н  Ё÷бж« ’«Ќннд гЏ«н« :( ',neg
' √Џн» ж√ёжб ѕ« “г«де д”ндн. ',neg
' «д ж »ён ж« гд ‘—нд яѕе бне ',neu
' #Џбг дн_«бЌн«е √д б« √Ќ«жб «” »«ё «б√Ќѕ«Ћ ж√д √ Џ«гб гЏ яб нжг жЁё« бг« нЌѕЋ Ёне б√д »Џ÷ «б√Ќѕ«Ћ ёѕ нд ћ Џде«  џн— я«Ё… «б«Ќ г«б«  бб√»ѕ ',neu
' ж н√ ня «б»—ѕ гд ЌнЋ б«  Џбг. ',neg
' @Kimo05B @alger199112 @dinod95 «я—е гнд« ѕм Ќ—н я «б‘ќ’н… »” г Ќћ—‘ Џбм —«м џн—я жняЁнд« «д ядж“ » Ќ»е ',neg
' »«ём гд «б“гд 8 ѕё«∆ё  #3alahwa ',neu
' Ќнж«д Џћн» ж џ—н»!!.. ”»Ќ«д «ббе http://t.co/GUlgFom7RW ',neu
' @mustafaaborokba «м гя«д »Џнѕ Џд «бгќ—ж»… Ё еж яжн” ',neg
' @_YousefArafat »  гдн «не Ён ”д я «бћѕнѕе гд «бд«Ќне «б‘ќ’не ',neu
' @kiki752002 «м г”б”б«  б«м ћд”н… »н»ёж« ге гнд »«»—«“ «ћгб г« Ём »б«ѕег  «Ќд« «Џж– »«ббе »д ЁЁд Ём «ўе«— «бё»нЌ ',neg
' @kiki752002 «б—ѕ яг«д г‘ Ќд÷Ќя Џбм —жЌд« »Џ÷ «ќж«д« «бЏ—» »нћнж« гд «б’ж—… ѕм Ё«я—нд «д г’— »н  ѕЏ«—… гЁ жЌ ж«д ” « е« г” »«Ќ… гд «бж«ёЏн… ',neg
' #anatomy  «д н «не г» ќб’н‘ !!њ ',neg
' «б’ѕг«  » ќбня  д‘Ё яѕе ',neu
' ћже Џнждн ‘жё.. «‘жЁя Џ«бне Ёжё б«ћб «ббн ÷Ќн жг«  Џ‘«д «”гя нЏн‘.#гдн— ',pos
' ѕёд «бжбѕ Ё д…? ',pos
' @NoureenNaguib дгшу «бн Џбгн «дя « ќ—ћ н ж« гд е–« «бг“дё «Ќ» «ёжбя г»—жя ж—»д« нжЁёя Ён Ќн« я ж »ён ѕя ж—е я»н—е яѕежд ^^ ',pos
' @abdalasalama3 «жЏм  яжд “м  н«” ж  яЁ«н… Џбн« ж«Ќѕ ',neg
' «б«н«г ”жѕ… Ён ж‘н гд нжгнд г‘ Џ«—Ё бне .! ',neg
' @aldnai9 г‘Ё ‘ «Ќбн гд яѕ… жб« «ћгѕ гд яѕ… ',pos
' ж Џд ѕгЏ…  «дн… бг«  Ё я— гж«ёЁ »ндяж« ... —»д« н—Ќг гж м «бг”бгнд ћгнЏ« ',neg
' «бЏ‘—… г‘ е«д  ѕн « е«д  !! ',neg
' яб гџдн Ў«бЏ ћѕнѕ »нЏгб «Ќ”д г«Џдѕе Џ‘«д нЏћ» «бд«” «жб г« н ‘е— жн“нЎж Џбне »н»ём ќ—… б«де ќб«’ «бд«” Џ—Ё е ',neg
' ж«Ќѕ ’«Ќ»м Ём Ў» :  Џ—Ё «д« Ќбгм «‘ џб д«н  ‘Ё  ж«Џгб ћ«дћ »«дћ гЏ «бгг—÷«  ',neu
' #3alahwa Џгн ‘нд «ебя н«‘нќее ',neg
' ж «Ё я—  бг« ћ  Џндм Ём Џнде ”днде гЏ«е ? ',pos
' »ћѕ «бд«” «ббн » Џгб Ёжббж ж «д« «Џгбе« Ёжббж ж н—жЌж ег« Џгбнд «дЁжббж «д ж г ” Ќёж‘  Џн‘е бЌѕ »я—… ',neg
' @BassoumaTiskat »” «д ж« » џбЎж« Ё «бг’—ннд ябег жѕм ёб… «ѕ» ',neg
' бж ё«»б  ”«д « ябж“ ЌЎб» где ЁЏб« :  «ЎбЏ ббг” ё»б «ћн» Ёбж” жгж»«нб »Ў«—н е г«» ќб’‘.. ж«—ћЏ  «дн »Џѕе« бб ”Џнд«  ? ',pos
' «жЌ‘ Ќ«ћ… Ён «бѕдн«  »ён Џ«н‘ ж «д  г‘ Џ«—Ё «д  Џ«н‘ Џб‘«д «н… ж гбя‘ еѕЁ ! ',neg
' #‘н_  гдм_нќ Ён_гд_ жн —  «б жн» «бя»н— «ббн нЏгб Ёжбж б жн» ’џн— нёжг «б жн» «б’џн— нЏгбжж Ёжбж нёжг еж Џ«гб unfollow ‘џб Ќгж жёЏ гдн ',neg
' ’»Ќ Џбн ћн—«дя гЋ? ',pos
' «д« ё——  гЏгб‘ Ёбж б«н Ќѕ Ё Ћ«джне Џ«ге б«дег Џёѕждн »’—«Ќе ..Ќ«”” «д ябег ен”ёЎж «б”де ѕне. ',neg
' гЏ«бн «бдён» «бЏ«г ”«гЌ Џ«‘ж— дён» «бгЌ«гнд ж—∆н” « Ќ«ѕ «бгЌ«гнд «бЏ—» http://t.co/jEnwqOoO2v ',neu
'  я—нг √” «–д« —«Ё  »я дћн» http://t.co/pHLpf3CxKU ',pos
' @Youssefalhosiny ћж ”н»я «д  гд «бд«” «беѕ«ге жЏбн —«н «бгЋб ( «бяб«»  Џжн ж«бё«Ёбе  ”н— ) ќбнег нЏжж« ',neg
' #я«ўг_«б”«е—  “нѕндн Џ‘ё«р “нѕндн  н« «Ќбм дж»«  ћдждн  “нѕндн http://t.co/D9sFWKogFT ',pos
' @raniahach «д м «бм я« » м «б«жб яѕе н« »   »б«‘  Ќжн— «бяб«г яѕе ',neg
' ¬ ќ—«««««««««««««««««««««««««««»н Џ «б÷Ќя :D г— ÷м Џ «бЎ«жб…  https://t.co/Zqpr0AZyVc ',pos
' #Ќ«ћ…_»” Ё“_где« «дн «–«я— г«ѕ… яжн” «жжжжн ж «ћн  «дн нжг «–«я—е« «б«ён дЁ”н #»бЌ :( ',neg
